Check_Ave,Date,Item_Count,Location,Sub-total
6.89,12/9/2019,2385,ETC,"8,067.62"
7.84,12/9/2019,1168,Passport,"3,514.75"
16.16,12/9/2019,323,Cellar,"1,091.90"
5.41,12/9/2019,263,Dean's Den,760.86
6.24,12/9/2019,768,Lou's,"2,402.34"
26.69,12/9/2019,64,Post Office,"1,413.59"
5.72,12/10/2019,582,Lou's,"1,782.33"
6.25,12/10/2019,258,Dean's Den,798.21
19.74,12/10/2019,62,Post Office,"1,083.56"
8.21,12/10/2019,1071,Passport,"3,077.66"
8.32,12/10/2019,860,THC,"1,776.64"
0.51,12/10/2019,3797,HDC,"2,008.02"
4.25,12/10/2019,1514,8:15,"4,079.79"
7.4,12/10/2019,2185,ETC,"7,692.64"
7.78,12/10/2019,971,Tylers,"4,282.59"
15.98,12/10/2019,345,Cellar,"1,144.80"
7.24,12/11/2019,2013,ETC,"6,940.07"
7.81,12/11/2019,958,Passport,"2,741.46"
8.62,12/11/2019,1032,THC,"2,028.58"
17.69,12/11/2019,416,Cellar,"1,486.22"
4.48,12/11/2019,1618,8:15,"4,374.58"
5.91,12/11/2019,227,Dean's Den,688.18
0.45,12/11/2019,4140,HDC,"1,897.95"
6.1,12/11/2019,399,Lou's,"1,332.37"
25.55,12/11/2019,60,Post Office,"1,276.36"
8.2,12/11/2019,909,Tylers,"3,807.16"
6.26,12/12/2019,458,Lou's,"1,451.88"
25.39,12/12/2019,64,Post Office,"1,345.31"
0.57,12/12/2019,3329,HDC,"1,988.13"
4.52,12/12/2019,1468,8:15,"3,958.72"
7.92,12/12/2019,2451,ETC,"8,169.73"
7.55,12/12/2019,821,Passport,"2,402.37"
15.12,12/12/2019,308,Cellar,"1,093.86"
8.4,12/12/2019,886,Tylers,"3,790.23"
6.21,12/12/2019,202,Dean's Den,594.71
8.67,12/12/2019,793,THC,"1,733.31"
15.39,12/13/2019,213,Cellar,783.17
8.14,12/13/2019,1745,ETC,"6,030.99"
7.89,12/13/2019,883,Passport,"2,556.52"
7.91,12/13/2019,596,THC,"1,305.79"
24.07,12/13/2019,79,Post Office,"1,491.10"
0.62,12/13/2019,2540,HDC,"1,631.81"
8.09,12/13/2019,845,Tylers,"3,475.09"
6.7,12/13/2019,238,Lou's,806.7
4.33,12/13/2019,599,8:15,"1,611.39"
4.28,12/14/2019,286,8:15,759.66
8.93,12/14/2019,1578,Robins Cntr West,"6,784.00"
0.84,12/14/2019,1666,HDC,"1,385.25"
8.85,12/14/2019,1664,Robins Cntr East,"7,542.00"
8.25,12/14/2019,195,Passport,555.67
7.65,12/14/2019,1142,ETC,"3,840.92"
15.66,12/14/2019,222,Cellar,794.22
15.02,12/15/2019,163,Cellar,544.35
8.08,12/15/2019,1253,ETC,"4,228.00"
9.19,12/15/2019,237,Tylers,"1,017.29"
0.76,12/15/2019,1505,HDC,"1,150.12"
4.51,12/15/2019,601,8:15,"1,649.10"
83.46,12/16/2019,114,Post Office,"2,167.37"
0.79,12/16/2019,1394,HDC,"1,136.82"
7.68,12/16/2019,459,Tylers,"1,853.91"
10.15,12/16/2019,1316,ETC,"4,657.24"
7.67,12/16/2019,518,Passport,"1,444.29"
10.18,12/16/2019,1025,THC,"2,060.46"
4.57,12/16/2019,384,8:15,"1,093.92"
8.98,12/17/2019,845,THC,"1,676.65"
1.29,12/17/2019,685,HDC,944.55
10.39,12/17/2019,695,ETC,"2,421.03"
8.57,12/17/2019,347,Passport,"1,019.28"
5.11,12/17/2019,167,8:15,453.26
0,12/17/2019,,Cellar,0
7.54,12/17/2019,404,Tylers,"1,481.46"
50.93,12/17/2019,101,Post Office,"1,781.02"
0,12/17/2019,,Lou's,0
1.64,12/18/2019,287,HDC,490.38
5.44,12/18/2019,85,8:15,234.72
9.37,12/18/2019,1060,THC,"1,751.13"
7.91,12/18/2019,227,Tylers,800.14
8.62,12/18/2019,222,ETC,737.44
10.11,12/18/2019,273,Passport,780.05
703.26,12/18/2019,62,Post Office,"1,406.40"
26.56,12/19/2019,45,Post Office,743.55
8.42,12/19/2019,239,Tylers,797.37
8.71,12/19/2019,769,THC,"1,552.17"
5.41,12/19/2019,68,8:15,197.6
9.96,12/19/2019,134,ETC,425.01
8.88,12/19/2019,214,Passport,585.17
9.36,12/20/2019,93,8:15,305.24
8.58,12/20/2019,176,Tylers,590.51
13.71,12/20/2019,603,THC,"2,059.61"
8.36,12/20/2019,120,Passport,344.27
11.46,12/20/2019,110,ETC,387.26
25.23,12/20/2019,39,Post Office,907.86
19.07,12/23/2019,12,Post Office,190.69
36.39,12/24/2019,8,Post Office,254.71
22.21,12/26/2019,4,Post Office,88.85
42.3,12/27/2019,5,Post Office,169.21
7.55,12/30/2019,162,Robins Cntr East,521
7.81,12/30/2019,220,Robins Cntr West,711
14.58,12/30/2019,16,Post Office,189.18
17.77,12/31/2019,4,Post Office,53.3
8.76,1/2/2020,476,THC,952.84
8.61,1/2/2020,1430,Robins Cntr West,"5,839.00"
9.42,1/2/2020,188,Tylers,683.16
4.34,1/2/2020,41,8:15,93.68
152.98,1/2/2020,13,Post Office,152.98
8.24,1/2/2020,1395,Robins Cntr East,"5,816.00"
43.54,1/3/2020,10,Post Office,217.69
8.93,1/3/2020,566,THC,"1,214.07"
0,1/3/2020,,ETC,0
4.28,1/3/2020,52,8:15,142.59
7.82,1/3/2020,154,Tylers,577.25
7.99,1/6/2020,82,ETC,283.7
0,1/6/2020,,Cellar,0
8.23,1/6/2020,1033,THC,"1,648.38"
4.86,1/6/2020,76,8:15,202.19
13.98,1/6/2020,178,HDC,"1,649.77"
13.13,1/6/2020,27,Post Office,262.14
33.62,1/7/2020,6,Post Office,302.57
3.86,1/7/2020,122,HDC,663.87
5.02,1/7/2020,90,8:15,248.33
0,1/7/2020,,Cellar,0
7.42,1/7/2020,85,ETC,265.22
8.26,1/7/2020,831,THC,"1,715.42"
7.17,1/8/2020,109,ETC,369.26
0,1/8/2020,,Cellar,0
11.09,1/8/2020,1095,THC,"2,395.48"
61.34,1/8/2020,17,Post Office,245.12
3.98,1/8/2020,215,HDC,935.94
4.67,1/8/2020,94,8:15,252.28
4.64,1/9/2020,248,HDC,"1,179.46"
7.39,1/9/2020,18,Post Office,140.41
10.34,1/9/2020,886,THC,"2,151.33"
39.75,1/10/2020,24,Post Office,357.59
4.49,1/10/2020,108,8:15,303.41
4.38,1/10/2020,398,HDC,"1,987.56"
9.25,1/10/2020,775,THC,"1,907.85"
0,1/10/2020,,Lou's,0
8.54,1/10/2020,327,ETC,"1,173.17"
0,1/10/2020,,Passport,0
1.1,1/11/2020,1069,HDC,"1,183.56"
9.9,1/11/2020,2605,Robins Cntr West,"11,498.00"
9.34,1/11/2020,2484,Robins Cntr East,"11,439.00"
6.84,1/12/2020,190,Robins Cntr East,602
4.78,1/12/2020,44,8:15,129.07
8.16,1/12/2020,196,Robins Cntr West,628
7.43,1/12/2020,354,Tylers,"1,437.54"
0.61,1/12/2020,2466,HDC,"1,538.50"
0,1/12/2020,,Passport,0
0,1/12/2020,,Cellar,0
9.54,1/12/2020,2832,ETC,"10,712.04"
7.68,1/13/2020,1075,Tylers,"4,638.60"
8.81,1/13/2020,1247,THC,"2,100.45"
0.41,1/13/2020,4784,HDC,"1,988.20"
3.9,1/13/2020,1065,8:15,"2,747.69"
15.62,1/13/2020,532,Cellar,"2,238.50"
8.39,1/13/2020,3067,ETC,"11,773.20"
5.79,1/13/2020,892,Lou's,"2,905.71"
6.4,1/13/2020,225,Dean's Den,697.62
10.5,1/13/2020,45,Post Office,437.84
6.87,1/13/2020,1385,Passport,"4,199.27"
5.77,1/14/2020,1030,Lou's,"3,060.45"
6.88,1/14/2020,312,Dean's Den,"1,039.42"
17.28,1/14/2020,27,Post Office,414.49
9.53,1/14/2020,720,THC,"1,560.06"
7.75,1/14/2020,1207,Tylers,"5,363.94"
7.41,1/14/2020,1656,Passport,"5,008.65"
7.75,1/14/2020,2813,ETC,"10,455.38"
16.32,1/14/2020,516,Cellar,"1,923.02"
4.1,1/14/2020,1259,8:15,"3,294.40"
0.35,1/14/2020,4332,HDC,"1,560.46"
16.82,1/15/2020,878,Cellar,"3,807.71"
7.24,1/15/2020,2519,ETC,"8,973.44"
7.2,1/15/2020,1567,Passport,"4,938.70"
8.61,1/15/2020,1134,THC,"1,951.69"
4.01,1/15/2020,1338,8:15,"3,554.88"
6.44,1/15/2020,238,Dean's Den,818.17
7.8,1/15/2020,1274,Tylers,"5,516.83"
0.53,1/15/2020,4470,HDC,"2,454.76"
7.33,1/15/2020,21,Post Office,109.9
6.07,1/15/2020,926,Lou's,"3,086.77"
5.83,1/16/2020,1032,Lou's,"3,108.38"
4.11,1/16/2020,1203,8:15,"3,165.80"
13.76,1/16/2020,32,Post Office,343.95
7.57,1/16/2020,2727,ETC,"9,868.76"
5.69,1/16/2020,268,Dean's Den,858.45
9.2,1/16/2020,884,THC,"1,835.01"
16.35,1/16/2020,810,Cellar,"3,363.87"
0.5,1/16/2020,4010,HDC,"2,037.04"
7.34,1/16/2020,1729,Passport,"5,178.06"
7.86,1/16/2020,1282,Tylers,"5,527.74"
15.9,1/17/2020,911,Cellar,"3,949.12"
7.8,1/17/2020,1300,Passport,"3,907.93"
7.32,1/17/2020,2227,ETC,"7,762.93"
7.79,1/17/2020,962,Tylers,"4,161.03"
14.94,1/17/2020,24,Post Office,298.75
4.31,1/17/2020,661,8:15,"1,740.57"
0.49,1/17/2020,3242,HDC,"1,632.30"
6.79,1/17/2020,310,Lou's,"1,004.15"
8.08,1/17/2020,581,THC,"1,322.64"
4.2,1/18/2020,252,8:15,716.87
0.34,1/18/2020,2653,HDC,923.99
9.24,1/18/2020,515,Passport,"1,544.40"
13.44,1/18/2020,1108,Cellar,"4,366.63"
7.71,1/18/2020,2051,ETC,"7,108.67"
8.01,1/19/2020,2251,ETC,"7,829.11"
15.87,1/19/2020,742,Cellar,"2,929.42"
7.11,1/19/2020,296,Dean's Den,924.31
4.45,1/19/2020,544,8:15,"1,502.76"
0.58,1/19/2020,2700,HDC,"1,558.42"
9.6,1/19/2020,672,Tylers,"3,087.09"
2.9,1/20/2020,1,Post Office,2.75
0.56,1/20/2020,3294,HDC,"1,842.66"
0,1/20/2020,,Passport,0
7.19,1/20/2020,2615,ETC,"8,818.26"
4.33,1/20/2020,990,8:15,"2,714.21"
9.04,1/20/2020,1176,Tylers,"5,253.72"
7.79,1/20/2020,328,Dean's Den,965.16
17.12,1/20/2020,611,Cellar,"2,427.51"
7.48,1/21/2020,361,Dean's Den,"1,188.22"
10.04,1/21/2020,815,THC,"2,292.52"
8.88,1/21/2020,60,Post Office,441.68
0.36,1/21/2020,4319,HDC,"1,592.49"
7.31,1/21/2020,1607,Passport,"4,874.87"
16.83,1/21/2020,655,Cellar,"2,477.11"
5.96,1/21/2020,1277,Lou's,"3,989.91"
7.8,1/21/2020,1403,Tylers,"6,170.20"
7.22,1/21/2020,3130,ETC,"10,434.90"
4.3,1/21/2020,1576,8:15,"4,156.39"
0.52,1/22/2020,4290,HDC,"2,253.89"
4.12,1/22/2020,1552,8:15,"4,044.53"
8.67,1/22/2020,1138,THC,"1,986.31"
8.68,1/22/2020,1231,Robins Cntr West,"5,565.00"
7.67,1/22/2020,3146,ETC,"11,075.47"
7.23,1/22/2020,1685,Passport,"5,186.87"
7.7,1/22/2020,1320,Tylers,"5,753.84"
7.88,1/22/2020,1475,Robins Cntr East,"6,319.00"
6.07,1/22/2020,1153,Lou's,"3,677.77"
17.74,1/22/2020,1311,Cellar,"6,359.46"
6.82,1/22/2020,289,Dean's Den,914.32
13.8,1/22/2020,43,Post Office,537.91
6.97,1/23/2020,340,Dean's Den,"1,044.80"
5.74,1/23/2020,1042,Lou's,"3,211.87"
18.3,1/23/2020,43,Post Office,656.54
5.73,1/23/2020,491,Robins Cntr East,"1,737.00"
4.29,1/23/2020,1442,8:15,"3,742.63"
8.01,1/23/2020,1411,Tylers,"6,062.28"
0.58,1/23/2020,3813,HDC,"2,261.85"
8.21,1/23/2020,711,THC,"1,520.14"
17.71,1/23/2020,913,Cellar,"4,045.01"
7.58,1/23/2020,1720,Passport,"5,117.82"
7.99,1/23/2020,3451,ETC,"11,933.07"
6.1,1/23/2020,453,Robins Cntr West,"1,630.00"
4.34,1/24/2020,693,8:15,"1,754.88"
8.15,1/24/2020,1134,Tylers,"4,778.72"
8.94,1/24/2020,791,THC,"1,715.40"
0.6,1/24/2020,2994,HDC,"1,842.67"
7.68,1/24/2020,1409,Passport,"4,308.24"
16.51,1/24/2020,924,Cellar,"3,682.15"
6.19,1/24/2020,253,Lou's,815.11
14.19,1/24/2020,27,Post Office,324.92
7.35,1/24/2020,2634,ETC,"8,918.91"
9.87,1/25/2020,3351,Robins Cntr East,"15,956.00"
10.18,1/25/2020,3442,Robins Cntr West,"16,185.00"
9.17,1/25/2020,329,Passport,"1,053.57"
0.91,1/25/2020,2329,HDC,"2,126.23"
4.42,1/25/2020,397,8:15,"1,050.25"
14.74,1/25/2020,1191,Cellar,"5,044.71"
7.66,1/25/2020,2249,ETC,"7,927.62"
9.55,1/26/2020,269,Robins Cntr West,917
8.31,1/26/2020,3119,ETC,"10,378.22"
4.19,1/26/2020,1258,8:15,"3,345.00"
9.63,1/26/2020,825,Tylers,"3,836.19"
7.15,1/26/2020,377,Dean's Den,"1,136.11"
15.65,1/26/2020,794,Cellar,"2,992.00"
0.69,1/26/2020,3126,HDC,"2,158.79"
7.29,1/26/2020,149,Robins Cntr East,503
6.11,1/27/2020,1320,Lou's,"3,970.36"
8.23,1/27/2020,35,Post Office,237.6
8.24,1/27/2020,1254,THC,"2,013.17"
17.86,1/27/2020,700,Cellar,"2,667.12"
8.13,1/27/2020,1454,Tylers,"6,490.16"
0.54,1/27/2020,4343,HDC,"2,374.89"
7.52,1/27/2020,1773,Passport,"5,644.66"
7.16,1/27/2020,336,Dean's Den,"1,131.09"
7.69,1/27/2020,3347,ETC,"11,495.87"
4.14,1/27/2020,1775,8:15,"4,721.96"
17.11,1/28/2020,759,Cellar,"3,051.32"
7.28,1/28/2020,3357,ETC,"10,943.69"
7.61,1/28/2020,1732,Passport,"5,388.36"
7.65,1/28/2020,652,THC,"1,373.04"
6.92,1/28/2020,336,Dean's Den,"1,072.24"
8.08,1/28/2020,1442,Tylers,"6,131.09"
3.99,1/28/2020,1622,8:15,"4,270.28"
0.4,1/28/2020,4269,HDC,"1,769.40"
69.9,1/28/2020,39,Post Office,"2,655.82"
6.14,1/28/2020,1201,Lou's,"3,797.99"
11.66,1/29/2020,34,Post Office,302.93
4.22,1/29/2020,1577,8:15,"4,169.41"
6.19,1/29/2020,1143,Lou's,"3,617.02"
7.54,1/29/2020,3384,ETC,"11,361.68"
16.57,1/29/2020,1192,Cellar,"5,681.21"
8.17,1/29/2020,1483,Tylers,"6,322.85"
8.18,1/29/2020,1348,THC,"2,106.85"
6.54,1/29/2020,380,Dean's Den,"1,203.75"
0.5,1/29/2020,3978,HDC,"2,039.04"
7.25,1/29/2020,1787,Passport,"5,654.95"
18.27,1/30/2020,837,Cellar,"3,769.75"
7.77,1/30/2020,1821,Passport,"5,667.63"
7.41,1/30/2020,3063,ETC,"10,440.32"
6.45,1/30/2020,367,Dean's Den,"1,173.69"
14.36,1/30/2020,33,Post Office,429.39
4.43,1/30/2020,1433,8:15,"3,853.58"
8.17,1/30/2020,1593,Tylers,"6,749.16"
0.63,1/30/2020,3645,HDC,"2,328.71"
5.93,1/30/2020,1148,Lou's,"3,659.98"
10.42,1/30/2020,837,THC,"2,199.35"
13.01,1/31/2020,37,Post Office,415.39
7.46,1/31/2020,1360,Passport,"4,017.95"
0.61,1/31/2020,3125,HDC,"1,932.17"
6.06,1/31/2020,271,Lou's,852.51
4.32,1/31/2020,705,8:15,"1,848.30"
8.84,1/31/2020,785,THC,"1,699.89"
15.97,1/31/2020,852,Cellar,"3,677.83"
7.51,1/31/2020,2439,ETC,"8,392.18"
8.39,1/31/2020,1109,Tylers,"4,742.81"
9.38,2/1/2020,2693,Robins Cntr East,"11,940.00"
15.69,2/1/2020,1063,Cellar,"4,326.24"
0.69,2/1/2020,2513,HDC,"1,731.18"
9.89,2/1/2020,2812,Robins Cntr West,"12,247.00"
8.59,2/1/2020,448,Passport,"1,398.12"
8.18,2/1/2020,2225,ETC,"7,813.31"
4.49,2/1/2020,429,8:15,"1,135.42"
0.47,2/2/2020,2650,HDC,"1,217.96"
4.43,2/2/2020,1225,8:15,"3,298.75"
18.24,2/2/2020,709,Cellar,"3,275.34"
8.95,2/2/2020,3309,ETC,"11,447.01"
9.41,2/2/2020,584,Tylers,"2,809.73"
7.03,2/2/2020,291,Dean's Den,941.69
8.66,2/2/2020,174,Robins Cntr West,563
8.95,2/2/2020,101,Robins Cntr East,340
7.01,2/3/2020,344,Dean's Den,"1,128.54"
6.09,2/3/2020,1381,Lou's,"4,328.97"
16.39,2/3/2020,46,Post Office,520.72
10.02,2/3/2020,1160,THC,"2,354.99"
0.31,2/3/2020,4059,HDC,"1,273.06"
16.43,2/3/2020,665,Cellar,"2,537.58"
8.36,2/3/2020,1496,Tylers,"6,660.96"
7.37,2/3/2020,1781,Passport,"5,538.79"
4.17,2/3/2020,1918,8:15,"5,175.63"
7.15,2/3/2020,3442,ETC,"11,870.60"
7.94,2/4/2020,1334,Tylers,"5,647.07"
4.3,2/4/2020,1900,8:15,"5,034.39"
0.52,2/4/2020,4211,HDC,"2,250.85"
7.57,2/4/2020,1747,Passport,"5,524.44"
6.67,2/4/2020,3196,ETC,"10,451.52"
10.79,2/4/2020,859,THC,"2,150.88"
6.01,2/4/2020,1303,Lou's,"4,131.84"
16.88,2/4/2020,610,Cellar,"2,342.10"
6.45,2/4/2020,389,Dean's Den,"1,251.23"
15.42,2/4/2020,38,Post Office,492.26
6.46,2/5/2020,402,Dean's Den,"1,265.51"
5.98,2/5/2020,1204,Lou's,"3,770.67"
6.42,2/5/2020,209,Robins Cntr East,655
9,2/5/2020,24,Post Office,206.17
8.17,2/5/2020,1474,Tylers,"6,288.51"
7.79,2/5/2020,1154,THC,"1,831.65"
4.15,2/5/2020,1707,8:15,"4,467.84"
0.45,2/5/2020,3894,HDC,"1,803.45"
7.48,2/5/2020,3276,ETC,"11,165.14"
7.62,2/5/2020,1895,Passport,"5,808.86"
16.98,2/5/2020,1174,Cellar,"5,430.97"
8.39,2/5/2020,322,Robins Cntr West,"1,049.00"
8.52,2/6/2020,807,THC,"1,724.47"
7.56,2/6/2020,1606,Passport,"5,025.80"
0.4,2/6/2020,3634,HDC,"1,496.91"
8.04,2/6/2020,1276,Tylers,"5,428.40"
19.47,2/6/2020,873,Cellar,"3,969.12"
6.02,2/6/2020,1229,Lou's,"3,949.48"
6.78,2/6/2020,335,Dean's Den,"1,084.49"
9.58,2/6/2020,28,Post Office,253.87
4.41,2/6/2020,1479,8:15,"3,875.25"
7.69,2/6/2020,2959,ETC,"10,505.98"
5.86,2/7/2020,320,Lou's,"1,048.59"
0.73,2/7/2020,2942,HDC,"2,176.42"
7.49,2/7/2020,2593,ETC,"8,930.51"
7.87,2/7/2020,1401,Passport,"4,073.41"
17.35,2/7/2020,905,Cellar,"3,688.43"
8.86,2/7/2020,876,THC,"1,955.50"
4.37,2/7/2020,649,8:15,"1,654.18"
8.26,2/7/2020,1292,Tylers,"5,438.92"
12.98,2/7/2020,37,Post Office,453.28
14.02,2/8/2020,901,Cellar,"3,752.62"
7.6,2/8/2020,2459,ETC,"8,429.73"
7.92,2/8/2020,491,Passport,"1,483.83"
8.1,2/8/2020,1625,Stadium West,"5,562.00"
4.35,2/8/2020,462,8:15,"1,205.43"
1.26,2/8/2020,2739,HDC,"3,392.57"
9.43,2/9/2020,750,Tylers,"3,511.10"
0.86,2/9/2020,3280,HDC,"2,804.76"
4.27,2/9/2020,1576,8:15,"4,153.04"
16.05,2/9/2020,892,Cellar,"3,268.33"
6.79,2/9/2020,358,Dean's Den,"1,160.30"
7.95,2/9/2020,3185,ETC,"10,587.52"
17.8,2/10/2020,780,Cellar,"3,008.36"
7.44,2/10/2020,3425,ETC,"11,523.73"
7.3,2/10/2020,1822,Passport,"5,554.72"
8.85,2/10/2020,1144,THC,"2,170.94"
7.13,2/10/2020,400,Dean's Den,"1,261.19"
308.58,2/10/2020,1996,8:15,"346,626.89"
13.02,2/10/2020,61,Post Office,637.24
8.52,2/10/2020,1435,Tylers,"6,245.14"
0.42,2/10/2020,4083,HDC,"1,727.51"
6.19,2/10/2020,1465,Lou's,"4,534.62"
11.16,2/11/2020,38,Post Office,398.01
8.27,2/11/2020,1431,Tylers,"6,211.49"
6.09,2/11/2020,1352,Lou's,"4,197.37"
4.33,2/11/2020,1889,8:15,"5,043.50"
9.14,2/11/2020,897,THC,"1,760.64"
7.52,2/11/2020,3363,ETC,"11,723.76"
15.01,2/11/2020,650,Cellar,"2,342.85"
6.59,2/11/2020,415,Dean's Den,"1,317.52"
0.34,2/11/2020,3891,HDC,"1,356.41"
7.6,2/11/2020,1940,Passport,"5,932.91"
6.13,2/12/2020,72,Robins Cntr East,239
16.22,2/12/2020,1376,Cellar,"6,014.73"
7.29,2/12/2020,3315,ETC,"11,419.03"
6.57,2/12/2020,290,Dean's Den,952.03
16.49,2/12/2020,63,Post Office,657.93
6.03,2/12/2020,1257,Lou's,"3,936.81"
7.75,2/12/2020,1859,Passport,"5,856.91"
8.22,2/12/2020,1479,Tylers,"6,351.21"
6.32,2/12/2020,83,Robins Cntr West,259
8.54,2/12/2020,1244,THC,"1,959.42"
0.36,2/12/2020,3896,HDC,"1,403.56"
4.27,2/12/2020,1746,8:15,"4,593.48"
0.84,2/13/2020,3772,HDC,"3,214.85"
10.29,2/13/2020,28,Post Office,236.45
7.9,2/13/2020,1826,Passport,"5,660.70"
7.32,2/13/2020,3222,ETC,"10,855.26"
17.33,2/13/2020,861,Cellar,"3,919.01"
5.72,2/13/2020,1091,Lou's,"3,387.79"
4.4,2/13/2020,1486,8:15,"3,929.84"
6.31,2/13/2020,303,Dean's Den,940.78
9.26,2/13/2020,872,THC,"1,960.10"
7.62,2/13/2020,1328,Tylers,"5,702.61"
0.84,2/14/2020,2878,HDC,"2,403.33"
4.69,2/14/2020,736,8:15,"2,034.54"
7.78,2/14/2020,1273,Passport,"3,858.68"
7.84,2/14/2020,2621,ETC,"8,902.00"
14.44,2/14/2020,48,Post Office,618.92
5.91,2/14/2020,330,Lou's,"1,008.09"
8.88,2/14/2020,835,THC,"1,699.01"
16.5,2/14/2020,894,Cellar,"3,327.38"
6.11,2/14/2020,348,Stadium West,"1,057.00"
8.66,2/14/2020,1086,Tylers,"4,582.46"
4.51,2/15/2020,432,8:15,"1,175.39"
0.81,2/15/2020,2387,HDC,"1,934.10"
16.29,2/15/2020,1114,Cellar,"4,621.23"
7.79,2/15/2020,2110,ETC,"7,413.77"
9.17,2/15/2020,544,Passport,"1,629.19"
9.41,2/15/2020,2620,Robins Cntr West,"12,276.00"
12.9,2/15/2020,3875,Robins Cntr East,"20,634.00"
6.4,2/16/2020,271,Dean's Den,908.23
7.34,2/16/2020,238,Robins Cntr East,763
7.32,2/16/2020,173,Robins Cntr West,549
0.9,2/16/2020,2967,HDC,"2,635.78"
9.1,2/16/2020,752,Tylers,"3,535.44"
15.79,2/16/2020,770,Cellar,"2,938.48"
4.35,2/16/2020,1518,8:15,"3,987.79"
7.82,2/16/2020,2982,ETC,"10,290.49"
8.25,2/17/2020,1462,Tylers,"6,234.82"
0.92,2/17/2020,4308,HDC,"3,896.10"
4.18,2/17/2020,2029,8:15,"5,365.91"
7.35,2/17/2020,3659,ETC,"12,343.09"
7.72,2/17/2020,1899,Passport,"6,044.34"
6.13,2/17/2020,1535,Lou's,"4,745.63"
17.01,2/17/2020,736,Cellar,"2,760.57"
6.58,2/17/2020,324,Dean's Den,"1,019.79"
7.73,2/17/2020,19,Post Office,152.44
6.12,2/18/2020,1474,Lou's,"4,637.77"
5.15,2/18/2020,66,Stadium East,201
6.95,2/18/2020,361,Dean's Den,"1,181.19"
12.44,2/18/2020,42,Post Office,421.93
0.39,2/18/2020,3846,HDC,"1,529.47"
8.04,2/18/2020,878,THC,"1,622.75"
7.64,2/18/2020,3639,ETC,"12,171.11"
4.3,2/18/2020,1992,8:15,"5,225.71"
7.53,2/18/2020,1880,Passport,"5,713.27"
7.25,2/18/2020,458,Stadium West,"1,567.00"
8.03,2/18/2020,1445,Tylers,"6,209.25"
15.67,2/18/2020,594,Cellar,"2,342.33"
8.14,2/19/2020,1207,THC,"1,945.61"
18.19,2/19/2020,1335,Cellar,"5,999.61"
7.5,2/19/2020,3357,ETC,"11,311.17"
7.27,2/19/2020,1757,Passport,"5,365.71"
8.16,2/19/2020,1637,Robins Cntr East,"7,217.00"
7.96,2/19/2020,1391,Tylers,"5,887.36"
5.68,2/19/2020,116,Stadium West,386
6.47,2/19/2020,317,Dean's Den,971.14
6.12,2/19/2020,1280,Lou's,"4,060.64"
8.87,2/19/2020,38,Post Office,245
8.41,2/19/2020,1427,Robins Cntr West,"6,155.00"
0.7,2/19/2020,4009,HDC,"2,822.15"
4.31,2/19/2020,1802,8:15,"4,801.12"
5.74,2/20/2020,1086,Lou's,"3,423.46"
0.58,2/20/2020,3544,HDC,"2,122.29"
4.37,2/20/2020,1369,8:15,"3,642.32"
7.29,2/20/2020,3389,ETC,"11,467.27"
7.65,2/20/2020,1799,Passport,"5,611.27"
7.91,2/20/2020,1381,Tylers,"5,885.73"
8.43,2/20/2020,800,THC,"1,742.93"
21.28,2/20/2020,30,Post Office,572.65
15.93,2/20/2020,822,Cellar,"3,607.35"
5.91,2/20/2020,305,Dean's Den,968.91
16.55,2/21/2020,914,Cellar,"3,581.22"
7.78,2/21/2020,1247,Passport,"3,495.55"
7.37,2/21/2020,2555,ETC,"8,555.70"
8.78,2/21/2020,858,THC,"1,844.53"
15.9,2/21/2020,38,Post Office,489.73
4.35,2/21/2020,650,8:15,"1,689.57"
5.96,2/21/2020,301,Lou's,955.57
8.1,2/21/2020,1089,Tylers,"4,595.27"
0.6,2/21/2020,2858,HDC,"1,723.68"
6.26,2/22/2020,89,Stadium East,269
4.34,2/22/2020,431,8:15,"1,099.88"
15.82,2/22/2020,983,Cellar,"4,057.56"
0.73,2/22/2020,2468,HDC,"1,773.36"
6.32,2/22/2020,134,Stadium West,430
7.59,2/22/2020,2451,ETC,"8,334.96"
9.51,2/22/2020,504,Passport,"1,637.35"
7.85,2/23/2020,3197,ETC,"10,963.90"
15.74,2/23/2020,720,Cellar,"2,665.84"
6.21,2/23/2020,120,Stadium East,385
7.29,2/23/2020,336,Dean's Den,"1,072.32"
4.15,2/23/2020,1507,8:15,"3,920.12"
0.56,2/23/2020,3095,HDC,"1,710.44"
9.12,2/23/2020,749,Tylers,"3,401.39"
0.44,2/24/2020,4042,HDC,"1,796.84"
13.78,2/24/2020,39,Post Office,451
6.36,2/24/2020,1537,Lou's,"4,758.44"
7.66,2/24/2020,3768,ETC,"13,293.90"
7.14,2/24/2020,334,Dean's Den,"1,149.02"
7.99,2/24/2020,1448,Tylers,"6,214.46"
4.2,2/24/2020,1910,8:15,"5,062.13"
9.26,2/24/2020,1182,THC,"1,964.59"
16.68,2/24/2020,628,Cellar,"2,254.68"
7.21,2/24/2020,1795,Passport,"5,348.05"
6.91,2/25/2020,376,Dean's Den,"1,242.48"
8.27,2/25/2020,35,Post Office,272.87
6.18,2/25/2020,1297,Lou's,"4,138.09"
7.44,2/25/2020,1794,Passport,"5,349.60"
7.23,2/25/2020,3523,ETC,"11,939.41"
0.44,2/25/2020,3940,HDC,"1,756.74"
15.95,2/25/2020,848,Cellar,"3,382.22"
8.07,2/25/2020,1455,Tylers,"6,189.02"
